name,fan_cost,ac_count,room_count,link_count 
house31315,10400000.0,2.0,5.0,3.0 
house31316,4044444.44444,1.0,6.0,5.0 
house31317,3264444.44444,1.0,4.0,3.0 
house31318,3524444.44444,2.0,7.0,7.0 
house31319,5315555.55556,2.0,8.0,11.0 
house31320,3177777.77778,3.0,7.0,9.0 
house31321,2802222.22222,1.0,3.0,3.0 
house31322,5720000.0,3.0,8.0,8.0 
house31323,3524444.44444,1.0,4.0,3.0 
house31324,10400000.0,1.0,3.0,1.0 
house31325,3004444.44444,1.0,3.0,3.0 
house31326,3351111.11111,2.0,6.0,7.0 
house31327,5546666.66667,1.0,8.0,9.0 
house31328,3004444.44444,2.0,7.0,9.0 
house31329,3091111.11111,1.0,5.0,7.0 
house31330,3784444.44444,1.0,6.0,5.0 
house31331,3524444.44444,2.0,6.0,7.0 
house31332,10400000.0,1.0,3.0,1.0 
house31333,2773333.33333,3.0,8.0,9.0 
house31334,3524444.44444,2.0,6.0,5.0 
house31335,3437777.77778,1.0,4.0,3.0 
house31336,10400000.0,1.0,4.0,2.0 
house31337,10400000.0,3.0,7.0,5.0 
house31338,2773333.33333,3.0,8.0,10.0 
house31339,4131111.11111,1.0,7.0,6.0 
house31340,3264444.44444,2.0,7.0,8.0 
house31341,3004444.44444,1.0,3.0,3.0 
house31342,3091111.11111,1.0,4.0,5.0 
house31343,10400000.0,2.0,6.0,4.0 
house31344,5315555.55556,1.0,8.0,9.0 
house31345,3784444.44444,1.0,8.0,10.0 
house31346,3524444.44444,2.0,8.0,9.0 
house31347,10400000.0,3.0,8.0,4.0 
house31348,3437777.77778,1.0,4.0,4.0 
house31349,3264444.44444,1.0,3.0,3.0 
house31350,3784444.44444,1.0,5.0,4.0 
house31351,3004444.44444,1.0,4.0,5.0 
house31352,10400000.0,3.0,9.0,3.0 
house31353,3524444.44444,2.0,8.0,7.0 
house31354,10400000.0,2.0,5.0,4.0 
house31355,3091111.11111,1.0,4.0,5.0 
house31356,10400000.0,1.0,3.0,1.0 
house31357,10400000.0,2.0,7.0,5.0 
house31358,3062222.22222,2.0,7.0,9.0 
house31359,3351111.11111,1.0,5.0,6.0 
house31360,5315555.55556,1.0,9.0,9.0 
house31361,3437777.77778,1.0,6.0,5.0 
house31362,5315555.55556,2.0,6.0,5.0 
house31363,3351111.11111,1.0,5.0,5.0 
house31364,5315555.55556,1.0,9.0,9.0 
house31365,3177777.77778,2.0,8.0,8.0 
house31366,3784444.44444,1.0,7.0,9.0 
house31367,3351111.11111,1.0,4.0,5.0 
house31368,3091111.11111,1.0,5.0,5.0 
house31369,3351111.11111,2.0,6.0,6.0 
house31370,3264444.44444,2.0,8.0,11.0 
house31371,5315555.55556,2.0,6.0,4.0 
house31372,3611111.11111,3.0,8.0,8.0 
house31373,4477777.77778,1.0,9.0,10.0 
house31374,5315555.55556,2.0,7.0,6.0 
house31375,3351111.11111,2.0,7.0,8.0 
house31376,3697777.77778,2.0,10.0,12.0 
house31377,5315555.55556,2.0,7.0,7.0 
house31378,3524444.44444,1.0,7.0,7.0 
house31379,3264444.44444,2.0,7.0,9.0 
house31380,2773333.33333,3.0,7.0,8.0 
house31381,3091111.11111,2.0,6.0,6.0 
house31382,5315555.55556,1.0,3.0,2.0 
house31383,5315555.55556,1.0,8.0,10.0 
house31384,10400000.0,2.0,7.0,5.0 
house31385,4131111.11111,2.0,5.0,3.0 
house31386,3957777.77778,1.0,6.0,5.0 
house31387,3264444.44444,2.0,7.0,6.0 
house31388,10400000.0,1.0,3.0,1.0 
house31389,3611111.11111,1.0,5.0,7.0 
house31390,4448888.88889,1.0,7.0,7.0 
house31391,5315555.55556,1.0,8.0,10.0 
house31392,3437777.77778,2.0,7.0,8.0 
house31393,3697777.77778,1.0,5.0,5.0 
house31394,3264444.44444,2.0,5.0,5.0 
house31395,10400000.0,1.0,5.0,3.0 
house31396,2802222.22222,2.0,6.0,6.0 
house31397,3871111.11111,3.0,7.0,6.0 
house31398,10400000.0,2.0,7.0,4.0 
house31399,10400000.0,2.0,6.0,3.0 
house31400,10400000.0,1.0,3.0,1.0 
house31401,5315555.55556,2.0,7.0,5.0 
house31402,3437777.77778,1.0,8.0,9.0 
house31403,3611111.11111,2.0,8.0,9.0 
house31404,10400000.0,2.0,9.0,11.0 
house31405,3611111.11111,1.0,7.0,8.0 
house31406,3611111.11111,1.0,5.0,6.0 
house31407,3264444.44444,2.0,6.0,6.0 
house31408,4275555.55556,1.0,4.0,4.0 
house31409,10400000.0,3.0,7.0,4.0 
house31410,3697777.77778,2.0,7.0,9.0 
house31411,2773333.33333,2.0,5.0,6.0 
house31412,10400000.0,2.0,5.0,2.0 
house31413,10400000.0,3.0,8.0,4.0 
house31414,3784444.44444,1.0,7.0,8.0 
house31415,3062222.22222,1.0,3.0,2.0 
house31416,3437777.77778,3.0,8.0,8.0 
house31417,5315555.55556,3.0,10.0,13.0 
house31418,5315555.55556,2.0,6.0,6.0 
house31419,3091111.11111,2.0,5.0,4.0 
house31420,3091111.11111,1.0,4.0,4.0 
house31421,4882222.22222,1.0,4.0,4.0 
house31422,5315555.55556,2.0,6.0,7.0 
house31423,5315555.55556,2.0,7.0,7.0 
house31424,3004444.44444,1.0,3.0,3.0 
house31425,3784444.44444,1.0,8.0,8.0 
house31426,10400000.0,2.0,8.0,7.0 
house31427,10400000.0,1.0,3.0,1.0 
house31428,5373333.33333,2.0,7.0,6.0 
house31429,10400000.0,1.0,3.0,1.0 
house31430,3351111.11111,2.0,6.0,8.0 
house31431,3524444.44444,1.0,4.0,4.0 
house31432,3091111.11111,2.0,6.0,7.0 
house31433,3437777.77778,1.0,6.0,7.0 
house31434,3004444.44444,1.0,4.0,4.0 
house31435,3004444.44444,1.0,3.0,2.0 
house31436,3697777.77778,4.0,9.0,10.0 
house31437,10400000.0,1.0,4.0,3.0 
house31438,10400000.0,1.0,5.0,3.0 
house31439,5315555.55556,3.0,8.0,8.0 
house31440,10400000.0,2.0,8.0,4.0 
house31441,3611111.11111,2.0,8.0,10.0 
house31442,3351111.11111,1.0,4.0,4.0 
house31443,3351111.11111,2.0,6.0,7.0 
house31444,3351111.11111,2.0,7.0,9.0 
house31445,10400000.0,2.0,5.0,3.0 
house31446,10400000.0,1.0,5.0,4.0 
house31447,3351111.11111,3.0,8.0,8.0 
house31448,4044444.44444,2.0,10.0,12.0 
house31449,5315555.55556,4.0,9.0,10.0 
house31450,3784444.44444,2.0,7.0,8.0 
house31451,10400000.0,1.0,6.0,4.0 
house31452,3524444.44444,1.0,6.0,7.0 
house31453,3177777.77778,2.0,5.0,4.0 
house31454,10400000.0,2.0,6.0,4.0 
house31455,3062222.22222,1.0,3.0,2.0 
house31456,4044444.44444,1.0,7.0,8.0 
house31457,3871111.11111,1.0,5.0,5.0 
house31458,3148888.88889,1.0,3.0,3.0 
house31459,5315555.55556,1.0,5.0,4.0 
house31460,10400000.0,1.0,3.0,1.0 
house31461,3524444.44444,1.0,7.0,8.0 
house31462,3091111.11111,2.0,5.0,6.0 
house31463,10400000.0,1.0,3.0,1.0 
house31464,5315555.55556,1.0,8.0,10.0 
house31465,3957777.77778,2.0,6.0,6.0 
house31466,10400000.0,2.0,5.0,2.0 
house31467,10400000.0,2.0,6.0,4.0 
house31468,2773333.33333,2.0,5.0,6.0 
house31469,10400000.0,1.0,3.0,1.0 
house31470,10400000.0,1.0,4.0,2.0 
house31471,4651111.11111,2.0,8.0,9.0 
house31472,3524444.44444,2.0,9.0,9.0 
house31473,3091111.11111,2.0,7.0,7.0 
house31474,3091111.11111,1.0,4.0,3.0 
house31475,3611111.11111,2.0,7.0,6.0 
house31476,3524444.44444,2.0,6.0,5.0 
house31477,4044444.44444,2.0,5.0,3.0 
house31478,3697777.77778,2.0,7.0,6.0 
house31479,10400000.0,3.0,7.0,4.0 
house31480,3437777.77778,1.0,6.0,7.0 
house31481,3148888.88889,1.0,3.0,3.0 
house31482,3437777.77778,3.0,8.0,9.0 
house31483,3437777.77778,1.0,6.0,8.0 
house31484,3177777.77778,2.0,6.0,6.0 
house31485,3437777.77778,3.0,7.0,6.0 
house31486,5315555.55556,2.0,7.0,8.0 
house31487,5315555.55556,1.0,7.0,8.0 
house31488,3264444.44444,1.0,4.0,5.0 
house31489,3264444.44444,2.0,7.0,9.0 
house31490,3264444.44444,1.0,6.0,7.0 
house31491,3177777.77778,2.0,5.0,6.0 
house31492,3351111.11111,1.0,5.0,6.0 
house31493,3611111.11111,1.0,5.0,5.0 
house31494,10400000.0,1.0,3.0,1.0 
house31495,3524444.44444,1.0,3.0,3.0 
house31496,3524444.44444,2.0,5.0,5.0 
house31497,3524444.44444,1.0,5.0,4.0 
house31498,10400000.0,2.0,6.0,3.0 
house31499,2831111.11111,3.0,8.0,9.0 
house31500,3351111.11111,1.0,3.0,3.0 
house31501,2802222.22222,2.0,5.0,6.0 
house31502,3264444.44444,2.0,8.0,8.0 
house31503,3264444.44444,2.0,6.0,6.0 
house31504,3928888.88889,1.0,4.0,5.0 
house31505,3784444.44444,2.0,7.0,7.0 
house31506,3784444.44444,4.0,9.0,8.0 
house31507,3004444.44444,1.0,3.0,3.0 
house31508,3437777.77778,2.0,7.0,8.0 
house31509,3177777.77778,3.0,9.0,12.0 
house31510,10400000.0,2.0,7.0,4.0 
house31511,4795555.55556,2.0,7.0,9.0 
house31512,3091111.11111,1.0,4.0,5.0 
house31513,3437777.77778,1.0,6.0,6.0 
house31514,3264444.44444,1.0,3.0,2.0 
house31515,10400000.0,1.0,6.0,4.0 
house31516,3351111.11111,1.0,5.0,6.0 
house31517,5315555.55556,1.0,7.0,9.0 
house31518,5373333.33333,1.0,5.0,5.0 
house31519,5315555.55556,2.0,7.0,9.0 
house31520,3351111.11111,2.0,5.0,3.0 
house31521,2773333.33333,2.0,5.0,5.0 
house31522,5315555.55556,1.0,7.0,6.0 
house31523,10400000.0,2.0,9.0,6.0 
house31524,3148888.88889,1.0,3.0,3.0 
house31525,3351111.11111,2.0,6.0,6.0 
house31526,3177777.77778,1.0,6.0,8.0 
house31527,10400000.0,2.0,8.0,5.0 
house31528,10400000.0,1.0,4.0,2.0 
house31529,3177777.77778,2.0,5.0,5.0 
house31530,5315555.55556,2.0,8.0,8.0 
house31531,3004444.44444,2.0,7.0,9.0 
house31532,3091111.11111,1.0,4.0,5.0 
house31533,10400000.0,1.0,3.0,1.0 
house31534,5315555.55556,1.0,7.0,7.0 
house31535,10400000.0,1.0,5.0,5.0 
house31536,3871111.11111,3.0,7.0,8.0 
house31537,10400000.0,2.0,6.0,4.0 
house31538,3264444.44444,1.0,6.0,7.0 
house31539,3957777.77778,1.0,7.0,7.0 
house31540,3177777.77778,2.0,6.0,7.0 
house31541,2975555.55556,1.0,3.0,3.0 
house31542,3091111.11111,1.0,4.0,4.0 
house31543,10400000.0,1.0,4.0,2.0 
house31544,3177777.77778,1.0,3.0,2.0 
house31545,2773333.33333,2.0,5.0,5.0 
house31546,10400000.0,1.0,4.0,2.0 
house31547,3697777.77778,1.0,6.0,6.0 
house31548,3091111.11111,2.0,8.0,11.0 
house31549,5344444.44444,1.0,7.0,7.0 
house31550,3264444.44444,1.0,4.0,3.0 
house31551,3437777.77778,1.0,3.0,2.0 
house31552,10400000.0,1.0,3.0,1.0 
house31553,3524444.44444,1.0,4.0,5.0 
house31554,3784444.44444,3.0,9.0,8.0 
house31555,10400000.0,1.0,5.0,3.0 
house31556,3264444.44444,1.0,5.0,4.0 
house31557,5315555.55556,1.0,8.0,8.0 
house31558,3264444.44444,2.0,6.0,7.0 
house31559,5315555.55556,1.0,5.0,4.0 
house31560,3264444.44444,1.0,4.0,5.0 
house31561,10400000.0,2.0,5.0,2.0 
house31562,5344444.44444,2.0,5.0,6.0 
house31563,10400000.0,1.0,5.0,3.0 
house31564,3264444.44444,1.0,4.0,4.0 
house31565,3177777.77778,1.0,6.0,7.0 
house31566,2773333.33333,3.0,7.0,10.0 
house31567,10400000.0,1.0,9.0,9.0 
house31568,2773333.33333,2.0,5.0,6.0 
house31569,3148888.88889,1.0,4.0,4.0 
house31570,3264444.44444,1.0,3.0,2.0 
house31571,10400000.0,3.0,9.0,6.0 
house31572,5315555.55556,2.0,7.0,8.0 
house31573,3697777.77778,3.0,8.0,8.0 
house31574,5315555.55556,1.0,6.0,7.0 
house31575,2773333.33333,3.0,8.0,8.0 
house31576,3264444.44444,1.0,5.0,6.0 
house31577,10400000.0,2.0,7.0,5.0 
house31578,4795555.55556,1.0,7.0,8.0 
house31579,4217777.77778,2.0,8.0,9.0 
house31580,4737777.77778,1.0,8.0,11.0 
house31581,3091111.11111,2.0,6.0,7.0 
house31582,3957777.77778,2.0,7.0,6.0 
house31583,10400000.0,1.0,6.0,6.0 
house31584,3091111.11111,2.0,6.0,7.0 
house31585,10400000.0,1.0,3.0,1.0 
house31586,3871111.11111,1.0,6.0,5.0 
house31587,3524444.44444,2.0,6.0,7.0 
house31588,10400000.0,1.0,4.0,2.0 
house31589,4477777.77778,1.0,8.0,10.0 
house31590,3437777.77778,2.0,6.0,5.0 
house31591,5344444.44444,1.0,8.0,10.0 
house31592,10400000.0,2.0,8.0,9.0 
house31593,3062222.22222,2.0,7.0,9.0 
house31594,10400000.0,4.0,9.0,5.0 
house31595,3871111.11111,1.0,5.0,5.0 
house31596,5373333.33333,1.0,7.0,7.0 
house31597,10400000.0,1.0,4.0,2.0 
house31598,5315555.55556,1.0,7.0,8.0 
house31599,3264444.44444,1.0,4.0,4.0 
house31600,3264444.44444,2.0,7.0,9.0 
house31601,10400000.0,3.0,9.0,10.0 
house31602,3177777.77778,2.0,6.0,7.0 
house31603,3437777.77778,2.0,9.0,9.0 
house31604,3611111.11111,2.0,7.0,6.0 
house31605,10400000.0,2.0,6.0,4.0 
house31606,3004444.44444,2.0,6.0,7.0 
house31607,5315555.55556,2.0,7.0,8.0 
house31608,2773333.33333,2.0,5.0,5.0 
house31609,5315555.55556,1.0,9.0,10.0 
house31610,10400000.0,3.0,7.0,7.0 
house31611,5315555.55556,1.0,9.0,10.0 
house31612,3264444.44444,2.0,8.0,9.0 
house31613,10400000.0,2.0,5.0,4.0 
house31614,3062222.22222,1.0,4.0,5.0 
house31615,3004444.44444,2.0,5.0,5.0 
house31616,4044444.44444,2.0,7.0,5.0 
house31617,3524444.44444,2.0,9.0,11.0 
house31618,3264444.44444,2.0,7.0,6.0 
house31619,3524444.44444,1.0,6.0,7.0 
house31620,4131111.11111,1.0,6.0,7.0 
house31621,3697777.77778,3.0,9.0,9.0 
house31622,3091111.11111,2.0,5.0,7.0 
house31623,5315555.55556,2.0,9.0,9.0 
house31624,10400000.0,2.0,5.0,1.0 
house31625,3524444.44444,1.0,4.0,4.0 
house31626,10400000.0,1.0,3.0,1.0 
house31627,3697777.77778,2.0,7.0,7.0 
house31628,3004444.44444,1.0,4.0,4.0 
house31629,3351111.11111,3.0,8.0,10.0 
house31630,5315555.55556,1.0,4.0,4.0 
house31631,3004444.44444,1.0,4.0,4.0 
house31632,3351111.11111,1.0,3.0,2.0 
house31633,10400000.0,2.0,7.0,4.0 
house31634,2773333.33333,2.0,6.0,8.0 
house31635,3177777.77778,2.0,7.0,7.0 
house31636,3697777.77778,1.0,6.0,8.0 
house31637,3351111.11111,2.0,8.0,10.0 
house31638,10400000.0,1.0,10.0,10.0 
house31639,3524444.44444,2.0,7.0,9.0 
house31640,3437777.77778,1.0,5.0,5.0 
house31641,3177777.77778,2.0,7.0,9.0 
house31642,5315555.55556,1.0,8.0,9.0 
house31643,3004444.44444,3.0,8.0,10.0 
house31644,3177777.77778,2.0,7.0,8.0 
house31645,10400000.0,2.0,6.0,5.0 
house31646,3351111.11111,1.0,4.0,4.0 
house31647,10400000.0,1.0,3.0,1.0 
house31648,3177777.77778,1.0,5.0,6.0 
house31649,3784444.44444,1.0,6.0,8.0 
house31650,3351111.11111,1.0,3.0,2.0 
house31651,3437777.77778,1.0,5.0,5.0 
house31652,3264444.44444,1.0,7.0,9.0 
house31653,5315555.55556,3.0,10.0,11.0 
house31654,3351111.11111,1.0,5.0,6.0 
house31655,10400000.0,1.0,6.0,6.0 
house31656,3177777.77778,1.0,4.0,4.0 
house31657,3437777.77778,4.0,9.0,8.0 
house31658,3697777.77778,1.0,7.0,8.0 
house31659,10400000.0,1.0,7.0,5.0 
house31660,3004444.44444,3.0,7.0,7.0 
house31661,3871111.11111,1.0,9.0,11.0 
house31662,5315555.55556,2.0,6.0,5.0 
house31663,2773333.33333,2.0,6.0,7.0 
house31664,3697777.77778,1.0,6.0,7.0 
house31665,3611111.11111,3.0,9.0,10.0 
house31666,3697777.77778,1.0,6.0,7.0 
house31667,3611111.11111,1.0,7.0,7.0 
house31668,10400000.0,2.0,7.0,5.0 
house31669,3062222.22222,1.0,4.0,4.0 
house31670,5315555.55556,1.0,8.0,9.0 
house31671,10400000.0,2.0,8.0,7.0 
house31672,10400000.0,2.0,7.0,7.0 
house31673,10400000.0,1.0,5.0,3.0 
house31674,5315555.55556,2.0,9.0,11.0 
house31675,10400000.0,2.0,7.0,5.0 
house31676,5315555.55556,2.0,9.0,9.0 
house31677,3004444.44444,1.0,3.0,3.0 
house31678,3755555.55556,1.0,5.0,6.0 
house31679,4564444.44444,1.0,8.0,9.0 
house31680,10400000.0,1.0,4.0,2.0 
house31681,4044444.44444,2.0,7.0,6.0 
house31682,10400000.0,3.0,7.0,4.0 
house31683,5315555.55556,2.0,5.0,4.0 
house31684,10400000.0,1.0,5.0,4.0 
house31685,3957777.77778,1.0,8.0,8.0 
house31686,3437777.77778,1.0,5.0,4.0 
house31687,4217777.77778,1.0,9.0,11.0 
house31688,5171111.11111,2.0,7.0,6.0 
house31689,3611111.11111,1.0,6.0,5.0 
house31690,10400000.0,3.0,7.0,1.0 
house31691,2773333.33333,2.0,5.0,5.0 
house31692,3784444.44444,3.0,8.0,7.0 
house31693,3351111.11111,1.0,5.0,6.0 
house31694,5315555.55556,4.0,9.0,10.0 
house31695,5315555.55556,1.0,5.0,5.0 
house31696,3264444.44444,1.0,4.0,3.0 
house31697,3264444.44444,2.0,6.0,7.0 
house31698,3784444.44444,1.0,6.0,6.0 
house31699,10400000.0,2.0,6.0,5.0 
house31700,10400000.0,1.0,5.0,3.0 
house31701,3091111.11111,1.0,4.0,4.0 
house31702,4911111.11111,1.0,6.0,5.0 
house31703,3091111.11111,1.0,3.0,2.0 
house31704,3264444.44444,1.0,5.0,5.0 
house31705,10400000.0,1.0,6.0,4.0 
house31706,3091111.11111,1.0,3.0,2.0 
house31707,2773333.33333,3.0,7.0,8.0 
house31708,2773333.33333,3.0,7.0,6.0 
house31709,3524444.44444,1.0,5.0,6.0 
house31710,2773333.33333,2.0,5.0,5.0 
house31711,3697777.77778,2.0,6.0,4.0 
house31712,2802222.22222,2.0,5.0,5.0 
house31713,3351111.11111,1.0,4.0,4.0 
house31714,10400000.0,2.0,6.0,4.0 
house31715,10400000.0,3.0,7.0,5.0 
house31716,3177777.77778,1.0,4.0,4.0 
house31717,5315555.55556,1.0,5.0,5.0 
house31718,10400000.0,2.0,5.0,2.0 
house31719,10400000.0,3.0,9.0,9.0 
house31720,10400000.0,2.0,6.0,4.0 
house31721,3004444.44444,1.0,3.0,3.0 
house31722,2773333.33333,3.0,9.0,12.0 
house31723,10400000.0,2.0,5.0,3.0 
house31724,2917777.77778,4.0,9.0,8.0 
house31725,3004444.44444,1.0,3.0,3.0 
house31726,3524444.44444,1.0,3.0,2.0 
house31727,3091111.11111,1.0,4.0,4.0 
house31728,3062222.22222,1.0,4.0,4.0 
house31729,3784444.44444,1.0,7.0,8.0 
house31730,3177777.77778,1.0,4.0,5.0 
house31731,3177777.77778,2.0,8.0,9.0 
house31732,3437777.77778,2.0,7.0,8.0 
house31733,3177777.77778,2.0,5.0,5.0 
house31734,5315555.55556,1.0,6.0,7.0 
house31735,3351111.11111,2.0,5.0,5.0 
house31736,3004444.44444,1.0,5.0,6.0 
house31737,3437777.77778,1.0,8.0,8.0 
house31738,3437777.77778,2.0,6.0,7.0 
house31739,10400000.0,2.0,7.0,6.0 
house31740,10400000.0,2.0,5.0,1.0 
house31741,5315555.55556,3.0,8.0,8.0 
house31742,3062222.22222,3.0,7.0,9.0 
house31743,3177777.77778,1.0,5.0,6.0 
house31744,3091111.11111,1.0,4.0,5.0 
house31745,3004444.44444,2.0,5.0,7.0 
house31746,5315555.55556,2.0,8.0,9.0 
house31747,3091111.11111,3.0,8.0,10.0 
house31748,2802222.22222,3.0,9.0,12.0 
house31749,10400000.0,2.0,5.0,2.0 
house31750,3091111.11111,3.0,8.0,8.0 
house31751,3437777.77778,1.0,5.0,6.0 
house31752,5691111.11111,1.0,7.0,7.0 
house31753,3524444.44444,1.0,5.0,6.0 
house31754,5373333.33333,1.0,6.0,5.0 
house31755,3524444.44444,3.0,9.0,11.0 
house31756,10400000.0,2.0,6.0,4.0 
house31757,3351111.11111,2.0,6.0,6.0 
house31758,10400000.0,4.0,10.0,4.0 
house31759,3004444.44444,1.0,3.0,2.0 
house31760,3062222.22222,3.0,7.0,8.0 
house31761,3264444.44444,1.0,6.0,7.0 
house31762,3264444.44444,3.0,8.0,8.0 
house31763,4304444.44444,2.0,6.0,7.0 
house31764,3177777.77778,2.0,8.0,11.0 
house31765,5315555.55556,2.0,5.0,3.0 
house31766,3177777.77778,2.0,8.0,11.0 
house31767,3177777.77778,2.0,5.0,6.0 
house31768,2802222.22222,3.0,8.0,9.0 
house31769,3351111.11111,3.0,9.0,11.0 
house31770,3437777.77778,3.0,8.0,8.0 
house31771,3264444.44444,2.0,8.0,11.0 
house31772,10400000.0,3.0,8.0,6.0 
house31773,3351111.11111,1.0,6.0,6.0 
house31774,3264444.44444,1.0,5.0,5.0 
house31775,2802222.22222,1.0,3.0,3.0 
house31776,3697777.77778,3.0,9.0,9.0 
house31777,3697777.77778,2.0,6.0,5.0 
house31778,3004444.44444,2.0,7.0,8.0 
house31779,10400000.0,3.0,7.0,8.0 
house31780,4968888.88889,1.0,5.0,4.0 
house31781,5315555.55556,2.0,8.0,7.0 
house31782,3437777.77778,1.0,4.0,5.0 
house31783,3177777.77778,2.0,7.0,8.0 
house31784,3697777.77778,1.0,6.0,7.0 
house31785,3437777.77778,2.0,7.0,9.0 
house31786,3177777.77778,2.0,7.0,8.0 
house31787,3177777.77778,1.0,3.0,3.0 
house31788,3437777.77778,1.0,4.0,3.0 
house31789,10400000.0,3.0,9.0,5.0 
house31790,3697777.77778,2.0,7.0,8.0 
house31791,3351111.11111,2.0,5.0,4.0 
house31792,4131111.11111,1.0,5.0,4.0 
house31793,3437777.77778,2.0,5.0,4.0 
house31794,3437777.77778,3.0,8.0,6.0 
house31795,3524444.44444,1.0,4.0,4.0 
house31796,5315555.55556,1.0,8.0,10.0 
house31797,3957777.77778,2.0,7.0,6.0 
house31798,3437777.77778,1.0,6.0,8.0 
house31799,10400000.0,2.0,7.0,7.0 
house31800,3611111.11111,2.0,6.0,6.0 
house31801,3871111.11111,2.0,6.0,7.0 
house31802,10400000.0,2.0,6.0,2.0 
house31803,3177777.77778,2.0,5.0,5.0 
house31804,2802222.22222,2.0,5.0,7.0 
house31805,3091111.11111,1.0,3.0,2.0 
house31806,4651111.11111,1.0,8.0,9.0 
house31807,3871111.11111,1.0,7.0,8.0 
house31808,4304444.44444,2.0,7.0,8.0 
house31809,10400000.0,2.0,6.0,5.0 
house31810,3264444.44444,2.0,7.0,6.0 
house31811,3264444.44444,3.0,8.0,10.0 
house31812,4044444.44444,1.0,8.0,8.0 
house31813,3957777.77778,3.0,8.0,10.0 
house31814,3091111.11111,1.0,4.0,4.0 
house31815,5315555.55556,3.0,9.0,11.0 
house31816,10400000.0,2.0,6.0,4.0 
house31817,2773333.33333,2.0,6.0,7.0 
house31818,10400000.0,3.0,9.0,3.0 
house31819,3091111.11111,2.0,7.0,8.0 
house31820,3091111.11111,2.0,5.0,6.0 
house31821,4362222.22222,2.0,6.0,4.0 
house31822,5315555.55556,1.0,5.0,6.0 
house31823,3004444.44444,1.0,3.0,3.0 
house31824,5315555.55556,1.0,5.0,4.0 
house31825,3091111.11111,2.0,5.0,6.0 
house31826,3091111.11111,2.0,6.0,8.0 
house31827,10400000.0,1.0,4.0,2.0 
house31828,4911111.11111,1.0,7.0,7.0 
house31829,10400000.0,1.0,7.0,5.0 
house31830,3784444.44444,2.0,7.0,9.0 
house31831,3871111.11111,2.0,8.0,9.0 
house31832,3091111.11111,2.0,5.0,6.0 
house31833,5315555.55556,1.0,7.0,7.0 
house31834,3177777.77778,2.0,6.0,6.0 
house31835,3004444.44444,1.0,3.0,3.0 
house31836,5315555.55556,2.0,10.0,12.0 
house31837,3264444.44444,1.0,3.0,2.0 
house31838,5315555.55556,1.0,8.0,9.0 
house31839,4044444.44444,1.0,8.0,10.0 
house31840,3004444.44444,2.0,7.0,10.0 
house31841,3611111.11111,1.0,5.0,6.0 
house31842,2773333.33333,2.0,6.0,8.0 
house31843,4217777.77778,1.0,6.0,5.0 
house31844,3177777.77778,3.0,7.0,6.0 
house31845,3871111.11111,2.0,9.0,9.0 
house31846,3177777.77778,2.0,6.0,6.0 
house31847,3784444.44444,2.0,6.0,6.0 
house31848,3004444.44444,2.0,5.0,6.0 
house31849,3091111.11111,3.0,8.0,8.0 
house31850,3611111.11111,1.0,5.0,5.0 
house31851,3004444.44444,1.0,3.0,3.0 
house31852,10400000.0,1.0,3.0,1.0 
house31853,3437777.77778,2.0,7.0,8.0 
house31854,3784444.44444,2.0,7.0,6.0 
house31855,3351111.11111,3.0,9.0,10.0 
house31856,4304444.44444,3.0,9.0,11.0 
house31857,3784444.44444,1.0,6.0,6.0 
house31858,2773333.33333,3.0,9.0,11.0 
house31859,3611111.11111,2.0,7.0,8.0 
house31860,3264444.44444,1.0,3.0,3.0 
house31861,3611111.11111,1.0,6.0,7.0 
house31862,5315555.55556,2.0,7.0,8.0 
house31863,3697777.77778,2.0,6.0,7.0 
house31864,3957777.77778,2.0,6.0,6.0 
house31865,3177777.77778,1.0,4.0,4.0 
house31866,3091111.11111,2.0,6.0,8.0 
house31867,5344444.44444,2.0,8.0,10.0 
house31868,10400000.0,1.0,4.0,3.0 
house31869,3524444.44444,1.0,5.0,5.0 
house31870,3437777.77778,1.0,5.0,6.0 
house31871,3524444.44444,1.0,6.0,7.0 
house31872,5315555.55556,2.0,8.0,10.0 
house31873,3177777.77778,1.0,3.0,3.0 
house31874,3351111.11111,3.0,9.0,11.0 
house31875,3177777.77778,2.0,7.0,6.0 
house31876,10400000.0,1.0,4.0,2.0 
house31877,10400000.0,3.0,9.0,6.0 
house31878,3004444.44444,1.0,3.0,3.0 
house31879,3437777.77778,1.0,4.0,4.0 
house31880,3437777.77778,1.0,5.0,6.0 
house31881,3264444.44444,3.0,7.0,8.0 
house31882,10400000.0,1.0,3.0,1.0 
house31883,3437777.77778,2.0,7.0,9.0 
house31884,3784444.44444,1.0,6.0,7.0 
house31885,2773333.33333,1.0,3.0,3.0 
house31886,3177777.77778,3.0,8.0,8.0 
house31887,3177777.77778,3.0,7.0,8.0 
house31888,10400000.0,3.0,8.0,5.0 
house31889,10400000.0,2.0,6.0,3.0 
house31890,4044444.44444,2.0,6.0,7.0 
house31891,3437777.77778,1.0,3.0,2.0 
house31892,3004444.44444,2.0,5.0,5.0 
house31893,3264444.44444,1.0,5.0,6.0 
house31894,10400000.0,3.0,7.0,3.0 
house31895,10400000.0,1.0,7.0,6.0 
house31896,3264444.44444,2.0,8.0,10.0 
house31897,3351111.11111,1.0,6.0,5.0 
house31898,5315555.55556,1.0,8.0,8.0 
house31899,4651111.11111,3.0,9.0,11.0 
house31900,10400000.0,2.0,6.0,4.0 
house31901,3177777.77778,1.0,5.0,6.0 
